SYMBOL,NAME_OF_COMPANY,P/E Ratio,Debt-to-Equity,ROE (%),Earnings Growth,Market Cap,Sector,Industry
NAUKRI,Info Edge (India) Limited,148.413,0.59,,0.599,827572944896.0,Communication Services,Internet Content & Information
NAVA,NAVA LIMITED,14.320613,7.601,,-0.237,140184535040.0,Industrials,Conglomerates
NAVINFLUOR,Navin Fluorine International Limited,76.43916,56.027,,0.072,201888727040.0,Basic Materials,Chemicals
NAVKARCORP,Navkar Corporation Limited,,10.803,,,14413700096.0,Industrials,Integrated Freight & Logistics
NAVKARURB,Navkar Urbanstructure Limited,145.9,4.358,,0.053,3280780288.0,Basic Materials,Building Materials
NAVNETEDUL,Navneet Education Limited,3.955486,4.095,,,30943037440.0,Communication Services,Publishing
NAZARA,Nazara Technologies Limited,87.00637,4.672,,0.086,83778707456.0,Communication Services,Electronic Gaming & Multimedia
NBCC,NBCC (India) Limited,44.478497,0.016,,0.234,223371001856.0,Industrials,Engineering & Construction
NBIFIN,N. B. I. Industrial Finance Company Limited,80.05161,,,-0.168,5906048512.0,Financial Services,Capital Markets
NCC,NCC Limited,16.12237,24.481,,-0.123,129870151680.0,Industrials,Engineering & Construction
NCLIND,NCL Industries Limited,20.096254,36.978,,-0.879,8499243008.0,Basic Materials,Building Materials
NDGL,Naga Dhunseri Group Limited,10.963193,,,,4333749760.0,Financial Services,Capital Markets
NDL,Nandan Denim Limited,5.909091,51.191,,-0.091,5621732864.0,Consumer Cyclical,Textile Manufacturing
NDLVENTURE,NDL Ventures Limited,274.52173,,,-0.8,2126024832.0,Communication Services,Entertainment
NDRAUTO,Ndr Auto Components Limited,33.303925,13.104,,0.568,16168973312.0,Consumer Cyclical,Auto Parts
NDTV,New Delhi Television Limited,,114.972,,,7600521728.0,Communication Services,Broadcasting
NECCLTD,North Eastern Carrying Corporation Limited,20.565218,43.988,,-0.231,2364999936.0,Industrials,Trucking
NECLIFE,Nectar Lifesciences Limited,32.573334,58.37,,4.0,5493598720.0,Healthcare,Drug Manufacturers - Specialty & Generic
NELCAST,Nelcast Limited,26.583082,57.163,,-0.765,7655235584.0,Industrials,Metal Fabrication
NELCO,NELCO Limited,101.52553,40.093,,-0.193,19969523712.0,Technology,Communication Equipment
NEOGEN,Neogen Chemicals Limited,83.01326,68.745,,8.268,41336225792.0,Basic Materials,Specialty Chemicals
NESCO,Nesco Limited,16.959179,0.042,,0.173,66450825216.0,Industrials,Conglomerates
NESTLEIND,Nestle India Limited,73.518036,9.475,,0.05,2181067702272.0,Consumer Defensive,Packaged Foods
NETWEB,Netweb Technologies India Limited,83.0471,1.85,,0.13,84924194816.0,Technology,Computer Hardware
NETWORK18,Network18 Media & Investments Limited,,33.374,,,66737758208.0,Communication Services,Entertainment
NEULANDLAB,Neuland Laboratories Limited,48.92289,7.847,,0.248,146763153408.0,Healthcare,Drug Manufacturers - Specialty & Generic
NEWGEN,Newgen Software Technologies Limited,42.616737,3.331,,0.302,129016037376.0,Technology,Software - Infrastructure
NEXTMEDIA,Next Mediaworks Limited,,,,,464310912.0,Communication Services,Broadcasting
NFL,National Fertilizers Limited,15.022944,55.44,,-0.698,38563336192.0,Basic Materials,Agricultural Inputs
NGIL,Nakoda Group of Industries Limited,,79.26,,,516861536.0,Consumer Defensive,Packaged Foods
NGLFINE,NGL Fine-Chem Limited,20.896513,17.554,,-0.873,6841244160.0,Healthcare,Drug Manufacturers - General
NH,Narayana Hrudayalaya Ltd.,43.468513,53.101,,0.026,340690075648.0,Healthcare,Medical Care Facilities
NHPC,NHPC Limited,36.104347,79.93,,-0.531,834236448768.0,Utilities,Utilities - Renewable
NIACL,The New India Assurance Company Limited,25.914717,,,-0.516,255390564352.0,Financial Services,Insurance - Diversified
NIBE,NIBE Limited,59.271225,30.405,,-0.615,18052100096.0,Industrials,Conglomerates
NIBL,NRB Industrial Bearings Limited,,,,,575961344.0,Industrials,Tools & Accessories
NIITLTD,NIIT Limited,34.65569,0.77,,-0.076,15694311424.0,Consumer Defensive,Education & Training Services
NIITMTS,NIIT Learning Systems Limited,22.68094,10.83,,0.082,51193942016.0,Consumer Defensive,Education & Training Services
NILAINFRA,Nila Infrastructures Limited,17.51923,19.261,,0.625,3596081152.0,Real Estate,Real Estate - Development
NILASPACES,Nila Spaces Limited,39.866665,15.633,,-0.688,4795110912.0,Real Estate,Real Estate - Development
NILKAMAL,Nilkamal Limited,22.285772,32.018,,-0.267,23984187392.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
NINSYS,NINtec Systems Limited,34.20497,4.749,,0.74,8431646208.0,Technology,Information Technology Services
NIPPOBATRY,Indo-National Limited,2.64321,36.972,,-0.26,3370448128.0,Industrials,Electrical Equipment & Parts
NIRAJ,Niraj Cement Structurals Limited,16.300562,1.571,,0.515,3467507200.0,Industrials,Engineering & Construction
NIRAJISPAT,Niraj Ispat Industries Limited,19.8043,,,,160296000.0,,
NITCO,Nitco Limited,,,,,27188092928.0,Industrials,Building Products & Equipment
NITINSPIN,Nitin Spinners Limited,11.813775,96.894,,0.409,19876290560.0,Consumer Cyclical,Textile Manufacturing
NITIRAJ,Nitiraj Engineers Limited,22.66472,0.224,,2.038,2785709312.0,Technology,Scientific & Technical Instruments
NIVABUPA,Niva Bupa Health Insurance Company Limited,82.67779,6.59,4.857,1.333,135949312000.0,Financial Services,Insurance - Life
NKIND,NK Industries Limited,,,,,392291040.0,Consumer Defensive,Household & Personal Products
NLCINDIA,NLC India Limited,13.881904,108.269,,1.743,327621443584.0,Utilities,Utilities - Regulated Electric
NMDC,NMDC Limited,8.822252,14.651,,0.269,572212379648.0,Basic Materials,Steel
NOCIL,NOCIL Limited,23.30258,0.663,,-0.575,28717676544.0,Basic Materials,Specialty Chemicals
NOIDATOLL,Noida Toll Bridge Company Limited,,34.512,,,596102656.0,Industrials,Infrastructure Operations
NORBTEAEXP,Norben Tea & Exports Limited,,74.27,,,570337024.0,Consumer Defensive,Farm Products
NORTHARC,Northern Arc Capital Limited,7.759276,279.348,,-0.185,28333463552.0,Financial Services,Credit Services
NOVAAGRI,Nova Agritech Limited,13.620482,27.558,,-0.24,4070695424.0,Basic Materials,Agricultural Inputs
NRAIL,N R Agarwal Industries Limited,10.014001,90.26,,-0.595,4017018112.0,Basic Materials,Paper & Paper Products
NRBBEARING,NRB Bearing Limited,18.540447,15.761,,-0.871,20944322560.0,Consumer Cyclical,Auto Parts
NRL,Nupur Recyclers Limited,28.419512,14.331,,2.451,3998966272.0,Industrials,Waste Management
NSIL,Nalwa Sons Investments Limited,47.831776,,,-0.527,35490238464.0,Financial Services,Asset Management
NSLNISP,NMDC Steel Limited,,45.402,,,101745008640.0,Basic Materials,Steel
NTPC,NTPC Limited,16.35091,139.959,,0.047,3397712871424.0,Utilities,Utilities - Regulated Electric
NTPCGREEN,NTPC Green Energy Limited,247.9231,217.902,,,814741848064.0,Utilities,Utilities - Renewable
NUCLEUS,Nucleus Software Exports Limited,14.352065,0.455,,-0.139,21337655296.0,Technology,Software - Application
NURECA,Nureca Limited,,2.73,,,2172043520.0,Healthcare,Medical Devices
NUVAMA,Nuvama Wealth Management Limited,22.675835,250.487,,0.387,203679875072.0,Financial Services,Asset Management
NUVOCO,Nuvoco Vistas Corporation Limited,,54.622,,,112986300416.0,Basic Materials,Building Materials
NYKAA,FSN E-Commerce Ventures Limited,982.1111,97.954,,0.5,505433456640.0,Consumer Cyclical,Internet Retail
OAL,Oriental Aromatics Limited,26.271519,38.102,,1.718,11306145792.0,Basic Materials,Specialty Chemicals
OBCL,Orissa Bengal Carrier Limited,136.89474,43.236,,-0.415,1096935296.0,Industrials,Trucking
OBEROIRLTY,Oberoi Realty Limited,21.851748,14.056,,0.716,563871023104.0,Real Estate,Real Estate - Development
OCCL,Oriental Carbon & Chemicals Limited,4.142414,,,11.82,1734779008.0,Basic Materials,Chemicals
OCCLLTD,OCCL Limited,8.575758,,,,3958568704.0,,
ODIGMA,Odigma Consultancy Solutions Limited,120.7027,,,,1401421824.0,,
OFSS,Oracle Financial Services Software Limited,28.591438,0.318,30.737,-0.272,653612154880.0,Technology,Software - Infrastructure
OIL,Oil India Limited,7.8869047,48.753,,-0.43,581919768576.0,Energy,Oil & Gas Integrated
OILCOUNTUB,Oil Country Tubular Limited,,48.693,,,3804196864.0,Energy,Oil & Gas Equipment & Services
OLAELEC,Ola Electric Mobility Limited,,51.042,,,219144945664.0,Consumer Cyclical,Auto Manufacturers
OLECTRA,Olectra Greentech Limited,71.16875,18.952,,0.714,93465296896.0,Industrials,Farm & Heavy Construction Machinery
OMAXAUTO,Omax Autos Limited,4.8811827,33.983,,,1845277312.0,Consumer Cyclical,Auto Parts
OMAXE,Omaxe Limited,,683.443,,,13781274624.0,Real Estate,Real Estate - Development
OMINFRAL,OM INFRA LIMITED,45.081715,13.14,,-0.203,11167073280.0,Industrials,Engineering & Construction
OMKARCHEM,Omkar Speciality Chemicals Limited,,,,,144469552.0,Basic Materials,Specialty Chemicals
ONELIFECAP,Onelife Capital Advisors Limited,,49.693,,,147379648.0,Financial Services,Capital Markets
ONEPOINT,One Point One Solutions Limited,35.00775,21.597,,0.0,8492789760.0,Industrials,Specialty Business Services
ONESOURCE,Onesource Specialty Pharma Limited,,30.419,,,171470897152.0,Healthcare,Biotechnology
ONGC,Oil & Natural Gas Corporation Limited,7.2859445,50.462,,-0.168,2843725529088.0,Energy,Oil & Gas Integrated
ONMOBILE,OnMobile Global Limited,,4.595,,,4795077120.0,Communication Services,Telecom Services
ONWARDTEC,Onward Technologies Limited,23.996063,16.263,,-0.111,5557616128.0,Technology,Information Technology Services
OPTIEMUS,Optiemus Infracom Limited,55.548214,52.767,,-0.155,36689887232.0,Technology,Electronics & Computer Distribution
ORBTEXP,Orbit Exports Limited,11.446779,9.277,,0.246,4326737408.0,Consumer Cyclical,Textile Manufacturing
ORCHASP,Orchasp Limited,,13.414,,-0.353,1149307008.0,Technology,Software - Application
ORCHPHARMA,Orchid Pharma Limited,34.41739,13.473,,-0.337,38418698240.0,Healthcare,Drug Manufacturers - Specialty & Generic
ORICONENT,Oricon Enterprises Limited,113.22858,1.277,,1.857,6223812608.0,Consumer Cyclical,Packaging & Containers
ORIENTALTL,Oriental Trimex Limited,,25.863,,,671053760.0,Industrials,Building Products & Equipment
ORIENTBELL,Orient Bell Limited,71.53061,14.154,,,3594377472.0,Industrials,Building Products & Equipment
ORIENTCEM,Orient Cement Limited,61.082024,9.999,,-0.777,71829454848.0,Basic Materials,Building Materials
ORIENTCER,ORIENT CERATECH LIMITED,35.300003,19.612,,-0.682,3800931072.0,Basic Materials,Specialty Chemicals
ORIENTELEC,Orient Electric Limited,67.05941,15.719,,0.114,43401584640.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ORIENTHOT,Oriental Hotels Limited,64.30594,33.06,,-0.173,25235470336.0,Consumer Cyclical,Lodging
ORIENTLTD,Orient Press Limited,,91.6,,,889228352.0,Consumer Cyclical,Packaging & Containers
ORIENTPPR,Orient Paper & Industries Limited,,18.855,,,4848338432.0,Basic Materials,Paper & Paper Products
ORIENTTECH,Orient Technologies Limited,30.357433,2.761,,0.08,15561503744.0,Technology,Information Technology Services
ORISSAMINE,The Orissa Minerals Development Company Limited,624.563,,,,29154600960.0,Basic Materials,Other Industrial Metals & Mining
ORTINGLOBE,ORTIN GLOBAL LIMITED,,8.895,,,89201352.0,Healthcare,Drug Manufacturers - Specialty & Generic
OSIAHYPER,Osia Hyper Retail Limited,17.0,70.368,,0.789,3213613312.0,Consumer Cyclical,Department Stores
OSWALAGRO,Oswal Agro Mills Limited,21.108465,0.003,,,10710610944.0,Real Estate,Real Estate - Development
OSWALGREEN,Oswal Greentech Limited,71.959175,0.17,,,9055084544.0,Financial Services,Asset Management
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,,90.259,,,1147948544.0,Basic Materials,Agricultural Inputs
PAGEIND,Page Industries Limited,69.9914,13.866,,0.343,472367759360.0,Consumer Cyclical,Apparel Manufacturing
PAISALO,Paisalo Digital Limited,13.842323,198.546,,0.111,30094657536.0,Financial Services,Credit Services
PAKKA,PAKKA LIMITED,17.518406,52.836,,-0.213,7703082496.0,Basic Materials,Paper & Paper Products
PALASHSECU,Palash Securities Limited,,6.222,,,1230081280.0,Consumer Defensive,Packaged Foods
PALREDTEC,Palred Technologies Limited,,129.889,,,581557504.0,Technology,Consumer Electronics
PANACEABIO,Panacea Biotec Limited,,2.602,,,28548954112.0,Healthcare,Biotechnology
PANACHE,Panache Digilife Limited,126.05504,21.602,,1.869,3297599744.0,Technology,Communication Equipment
PANAMAPET,Panama Petrochem Limited,11.303058,0.033,,0.173,23071490048.0,Energy,Oil & Gas Refining & Marketing
PANSARI,Pansari Developers Limited,52.47475,46.799,,-0.874,2719083776.0,Real Estate,Real Estate - Development
PAR,Par Drugs And Chemicals Limited,7.768555,,,-0.831,1197729664.0,Healthcare,Drug Manufacturers - Specialty & Generic
PARACABLES,Paramount Communications Limited,15.81847,3.321,,-0.086,15150988288.0,Technology,Communication Equipment
PARADEEP,Paradeep Phosphates Limited,23.555336,115.615,,0.448,97231626240.0,Basic Materials,Agricultural Inputs
PARAGMILK,Parag Milk Foods Limited,21.064322,67.378,,0.036,20690413568.0,Consumer Defensive,Packaged Foods
PARAS,Paras Defence and Space Technologies Limited,72.34042,14.661,,1.187,39741321216.0,Industrials,Aerospace & Defense
PARASPETRO,Paras Petrofils Limited,,,,0.0,882343424.0,Consumer Cyclical,Textile Manufacturing
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,40.5226,11.295,,-0.038,30608498688.0,Consumer Cyclical,Lodging
PARSVNATH,Parsvnath Developers Limited,,,,,9399909376.0,Real Estate,Real Estate - Development
PASUPTAC,Pasupati Acrylon Limited,12.656097,29.641,,0.118,4625116672.0,Consumer Cyclical,Textile Manufacturing
PATANJALI,Patanjali Foods Limited,58.27874,10.306,,0.712,670335565824.0,Consumer Defensive,Packaged Foods
PATELENG,Patel Engineering Limited,10.264102,39.997,,0.057,32315496448.0,Industrials,Engineering & Construction
PATINTLOG,Patel Integrated Logistics Limited,12.54955,11.444,,0.435,979447488.0,Industrials,Integrated Freight & Logistics
PAVNAIND,Pavna Industries Limited,54.067055,132.227,,-0.601,5175167488.0,Consumer Cyclical,Auto Parts
PAYTM,One 97 Communications Limited,,1.144,,,521743597568.0,Technology,Software - Infrastructure
PCBL,PCBL Chemical Limited,36.01019,128.389,,-0.372,160156729344.0,Basic Materials,Specialty Chemicals
PCJEWELLER,PC Jeweller Limited,46.413795,116.967,,,85542068224.0,Consumer Cyclical,Luxury Goods
PDMJEPAPER,Pudumjee Paper Products Limited,8.45515,2.779,,-0.387,9665910784.0,Basic Materials,Paper & Paper Products
PDSL,PDS Limited,33.879967,65.212,,0.596,56550879232.0,Industrials,Specialty Business Services
PEARLPOLY,Pearl Polymers Limited,,0.084,,,473734080.0,Consumer Cyclical,Packaging & Containers
PEL,Piramal Enterprises Limited,43.704544,213.771,,,215900979200.0,Financial Services,Financial Conglomerates
PENIND,Pennar Industries Limited,22.040867,91.38,,0.197,24746397696.0,Industrials,Specialty Industrial Machinery
PENINLAND,Peninsula Land Limited,49.02,157.88,,,8007367680.0,Real Estate,Real Estate - Development
PERSISTENT,Persistent Systems Limited,54.031296,7.764,24.133,0.287,710633062400.0,Technology,Information Technology Services
PETRONET,Petronet LNG Limited,11.683127,14.846,,-0.257,425849978880.0,Energy,Oil & Gas Refining & Marketing
PFC,Power Finance Corporation Limited,6.0202723,635.304,,0.232,1343919095808.0,Financial Services,Credit Services
PFIZER,Pfizer Limited,29.821838,1.992,,-0.019,183782244352.0,Healthcare,Drug Manufacturers - General
PFOCUS,Prime Focus Limited,,389.867,,,27529805824.0,Communication Services,Entertainment
PFS,PTC India Financial Services Limited,11.708955,127.304,,0.346,20192088064.0,Financial Services,Credit Services
PGEL,PG Electroplast Limited,108.14516,39.783,,1.057,246758899712.0,Technology,Electronic Components
PGHH,Procter & Gamble Hygiene and Health Care Limited,63.445557,0.272,71.655,0.173,453910953984.0,Consumer Defensive,Household & Personal Products
PGHL,Procter & Gamble Health Limited,36.621666,1.356,33.405998,0.262,86686220288.0,Healthcare,Drug Manufacturers - Specialty & Generic
PGIL,Pearl Global Industries Limited,20.936943,61.758,,0.512,48683479040.0,Consumer Cyclical,Apparel Manufacturing
PHOENIXLTD,The Phoenix Mills Limited,54.43679,35.182,,-0.055,565184823296.0,Real Estate,Real Estate - Diversified
PIDILITIND,Pidilite Industries Limited,75.43036,4.253,,0.08,1471012929536.0,Basic Materials,Specialty Chemicals
PIGL,Power & Instrumentation (Gujarat) Limited,20.420984,17.851,,1.985,2756179200.0,Industrials,Engineering & Construction
PIIND,PI Industries Limited,29.631334,1.827,,-0.17,502963732480.0,Basic Materials,Agricultural Inputs
PILANIINVS,Pilani Investment and Industries Corporation Limited,29.840023,5.67,,-0.759,46261866496.0,Financial Services,Asset Management
PILITA,PIL ITALICA LIFESTYLE LIMITED,71.04762,20.948,,-0.125,3506200064.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
PIONEEREMB,Pioneer Embroideries Limited,19.725,65.29,,70.007,1215667584.0,Consumer Cyclical,Textile Manufacturing
PITTIENG,Pitti Engineering Limited,27.292103,,,0.837,39306260480.0,Industrials,Metal Fabrication
PIXTRANS,Pix Transmissions Limited,17.835573,7.05,,0.01,20467146752.0,Industrials,Specialty Industrial Machinery
PKTEA,The Peria Karamalai Tea & Produce Company Limited,29.655903,10.633,,,2161233664.0,Consumer Defensive,Farm Products
PLASTIBLEN,Plastiblends India Limited,13.722222,1.86,,0.016,4750305792.0,Basic Materials,Specialty Chemicals
PLATIND,Platinum Industries Limited,,3.621,,-0.16,14588053504.0,Basic Materials,Specialty Chemicals
PLAZACABLE,Plaza Wires Limited,98.05661,17.966,,-0.545,2306995200.0,Industrials,Electrical Equipment & Parts
PNB,Punjab National Bank,6.398013,,14.027001,0.891,1110328999936.0,Financial Services,Banks - Regional
PNBGILTS,PNB Gilts Limited,7.169451,1463.949,,,16234667008.0,Financial Services,Capital Markets
PNBHOUSING,PNB Housing Finance Limited,13.559698,249.104,,0.425,246785785856.0,Financial Services,Mortgage Finance
PNC,Pritish Nandy Communications Limited,70.174995,1.433,,,406088672.0,Communication Services,Entertainment
PNCINFRA,PNC Infratech Limited,6.065944,150.727,,-0.56,68906377216.0,Industrials,Engineering & Construction
PNGJL,P N Gadgil Jewellers Limited,34.22952,18.654,,0.299,71515594752.0,Consumer Cyclical,Luxury Goods
POCL,Pondy Oxides & Chemicals Limited,30.38878,37.281,,0.08,17342611456.0,Basic Materials,Specialty Chemicals
PODDARMENT,Poddar Pigments Limited,12.027299,,,-0.306,3178756096.0,Basic Materials,Specialty Chemicals
POKARNA,Pokarna Limited,17.940231,57.836,,1.382,25964300288.0,Industrials,Building Products & Equipment
POLICYBZR,PB Fintech Limited,282.21387,5.473,,0.867,688876945408.0,Financial Services,Insurance Brokers
POLYCAB,Polycab India Limited,41.395664,2.391,22.171,0.106,758330425344.0,Industrials,Electrical Equipment & Parts
POLYMED,Poly Medicure Limited,63.99691,6.199,,0.253,209450991616.0,Healthcare,Medical Instruments & Supplies
POLYPLEX,Polyplex Corporation Limited,18.19352,14.648,,11.517,37718089728.0,Basic Materials,Specialty Chemicals
PONNIERODE,Ponni Sugars (Erode) Limited,9.397389,,,-0.793,2661640704.0,Consumer Defensive,Confectioners
POONAWALLA,Poonawalla Fincorp Limited,161.94952,225.886,,-0.93,272884350976.0,Financial Services,Credit Services
